quantile,R(M=0.2),R(M=0.2292929292929293),R(M=0.2585858585858586),R(M=0.2878787878787879),R(M=0.31717171717171716),R(M=0.3464646464646465),R(M=0.37575757575757573),R(M=0.40505050505050505),R(M=0.43434343434343436),R(M=0.4636363636363636),R(M=0.49292929292929294),R(M=0.5222222222222221),R(M=0.5515151515151515),R(M=0.5808080808080808),R(M=0.61010101010101),R(M=0.6393939393939394),R(M=0.6686868686868687),R(M=0.6979797979797979),R(M=0.7272727272727273),R(M=0.7565656565656564),R(M=0.7858585858585858),R(M=0.8151515151515152),R(M=0.8444444444444443),R(M=0.8737373737373737),R(M=0.9030303030303031),R(M=0.9323232323232322),R(M=0.9616161616161616),R(M=0.990909090909091),R(M=1.02020202020202),R(M=1.0494949494949495),R(M=1.0787878787878786),R(M=1.108080808080808),R(M=1.1373737373737374),R(M=1.1666666666666665),R(M=1.195959595959596),R(M=1.225252525252525),R(M=1.2545454545454544),R(M=1.2838383838383838),R(M=1.313131313131313),R(M=1.3424242424242423),R(M=1.3717171717171717),R(M=1.4010101010101008),R(M=1.4303030303030302),R(M=1.4595959595959596),R(M=1.4888888888888887),R(M=1.518181818181818),R(M=1.5474747474747472),R(M=1.5767676767676766),R(M=1.606060606060606),R(M=1.6353535353535351),R(M=1.6646464646464645),R(M=1.6939393939393939),R(M=1.723232323232323),R(M=1.7525252525252524),R(M=1.7818181818181817),R(M=1.811111111111111),R(M=1.8404040404040403),R(M=1.8696969696969696),R(M=1.8989898989898988),R(M=1.9282828282828282),R(M=1.9575757575757573),R(M=1.9868686868686867),R(M=2.0161616161616163),R(M=2.0454545454545454),R(M=2.0747474747474746),R(M=2.104040404040404),R(M=2.1333333333333333),R(M=2.1626262626262625),R(M=2.191919191919192),R(M=2.221212121212121),R(M=2.2505050505050503),R(M=2.27979797979798),R(M=2.309090909090909),R(M=2.3383838383838382),R(M=2.367676767676768),R(M=2.396969696969697),R(M=2.426262626262626),R(M=2.4555555555555557),R(M=2.484848484848485),R(M=2.514141414141414),R(M=2.5434343434343436),R(M=2.5727272727272728),R(M=2.602020202020202),R(M=2.6313131313131315),R(M=2.6606060606060606),R(M=2.68989898989899),R(M=2.7191919191919194),R(M=2.7484848484848485),R(M=2.7777777777777777),R(M=2.8070707070707073),R(M=2.8363636363636364),R(M=2.8656565656565656),R(M=2.8949494949494947),R(M=2.9242424242424243),R(M=2.9535353535353535),R(M=2.9828282828282826),R(M=3.012121212121212),R(M=3.0414141414141413),R(M=3.0707070707070705),R(M=3.1)
1.900000000000000022e-01,7.098732644263113123e+00,7.150805530362760010e+00,7.205055561543584730e+00,7.280138128755861082e+00,7.335075549999980460e+00,7.392135053051392291e+00,7.443112891313922397e+00,7.506030599400706826e+00,7.560074799999980222e+00,7.611327976288541741e+00,7.665235581101208062e+00,7.725074249999979159e+00,7.785074049999979096e+00,7.836114423035983378e+00,7.893980230099028716e+00,7.941138598147770011e+00,7.988177709897775536e+00,8.040957313342772750e+00,8.098715410133037196e+00,8.149631558384413665e+00,8.205072649999978651e+00,8.258054898642793518e+00,8.310072299999978540e+00,8.356177681789143108e+00,8.401316862674537589e+00,8.460071799999976605e+00,8.508718631208337158e+00,8.564069403443241413e+00,8.625071249999976430e+00,8.675946179944832082e+00,8.715070949999976335e+00,8.773109771822120706e+00,8.835070549999976208e+00,8.892338313804847516e+00,8.948389241954156859e+00,9.008126364858764390e+00,9.078738790253824575e+00,9.148710307968340061e+00,9.227091449453197924e+00,9.300068999999973940e+00,9.390068699999973845e+00,9.465068449999973765e+00,9.573095702643980687e+00,9.675067749999973543e+00,9.749502708301486464e+00,9.858045343443963660e+00,9.947067503417947876e+00,1.007288214723534558e+01,1.018664454834803657e+01,1.028090835629312849e+01,1.041006529999997099e+01,1.051118182780630406e+01,1.059831099021704404e+01,1.069506434999998667e+01,1.079842563806211864e+01,1.094209415290362308e+01,1.106883690630350259e+01,1.116773893221144043e+01,1.125218050260184555e+01,1.132518271565243850e+01,1.142777906203647653e+01,1.153656324811534972e+01,1.161557205286941574e+01,1.171934820644297126e+01,1.180807318180431942e+01,1.187943703205620594e+01,1.203681688423058738e+01,1.213146972270022061e+01,1.224036488565117331e+01,1.231835008026328815e+01,1.240996416373306843e+01,1.251703593447561680e+01,1.262087450721351978e+01,1.275273233749111057e+01,1.282764144962662733e+01,1.293014002848305921e+01,1.304185721105217688e+01,1.318830354356467893e+01,1.333369079956793257e+01,1.346321667564036062e+01,1.355060786680867757e+01,1.364394255318343241e+01,1.370736825383132462e+01,1.376718121855217269e+01,1.398301427048201262e+01,1.411109592833221349e+01,1.429981883908902773e+01,1.440712403003448649e+01,1.447827065261775736e+01,1.455766671889752750e+01,1.463981272224773278e+01,1.472983253351901034e+01,1.478970457175045894e+01,1.488485956129630772e+01,1.498070913743233668e+01,1.506366367508721282e+01,1.516588083727810776e+01,1.519080663658861852e+01,1.524751081573042910e+01,1.548739661593494432e+01
2.000000000000000111e-01,7.243975904378800124e+00,7.280769971024242615e+00,7.338171473419686563e+00,7.405601190518556365e+00,7.455260984741206798e+00,7.506777925189966894e+00,7.565817850613068885e+00,7.613909865293948975e+00,7.665074449999980111e+00,7.723345012699989631e+00,7.775909627157536974e+00,7.831969701918716886e+00,7.890073700000434620e+00,7.943117548330440592e+00,7.994302105957181936e+00,8.033951510635459314e+00,8.085646648913547452e+00,8.146242404688413430e+00,8.198821471758360957e+00,8.255937523309395232e+00,8.310072299999978540e+00,8.361402254878333551e+00,8.415071949999976653e+00,8.459141348123333515e+00,8.505071649999976557e+00,8.560740959644899561e+00,8.610071299999976446e+00,8.655071149999976399e+00,8.715070949999976335e+00,8.763107445097846337e+00,8.805070649999976240e+00,8.864603895957680280e+00,8.925070249999976113e+00,8.987552127540208602e+00,9.045069849999975986e+00,9.105069650001594184e+00,9.179747703626556898e+00,9.247458813683339329e+00,9.318210840831657293e+00,9.390068699999973845e+00,9.478004413212939738e+00,9.568494951906412638e+00,9.663334276883752239e+00,9.766013099246938722e+00,9.836897487835777554e+00,9.941135194337757497e+00,1.003506654999997316e+01,1.016051353412654201e+01,1.027145806883851442e+01,1.038006539999997102e+01,1.048740232824432184e+01,1.057490842807661835e+01,1.067206679622423415e+01,1.077462877579079858e+01,1.089050946838282030e+01,1.102413316453833758e+01,1.113437260935184092e+01,1.124361814546468530e+01,1.131006230000003221e+01,1.139047506282410360e+01,1.148729541162952827e+01,1.159569628040637923e+01,1.168362515595692308e+01,1.177506075000006724e+01,1.186120654563490895e+01,1.194144943273325232e+01,1.209250943359605657e+01,1.220403302570513127e+01,1.228797266193326010e+01,1.236937559075498960e+01,1.248513548815442853e+01,1.256790067544671174e+01,1.267537346559500477e+01,1.280704644295434846e+01,1.289257134506438973e+01,1.298252104085788794e+01,1.310760019403211984e+01,1.325807162946408901e+01,1.338308858779273969e+01,1.353078982550836429e+01,1.361251421391679273e+01,1.371221468352879747e+01,1.374903305507536366e+01,1.386860453087635037e+01,1.408480765427475845e+01,1.417126168623735261e+01,1.434206553355800473e+01,1.444505185000026515e+01,1.452420384485843741e+01,1.460722482329188843e+01,1.469116653767771297e+01,1.478423803078898047e+01,1.483658490319077217e+01,1.493538906931069477e+01,1.505476014891487146e+01,1.509404092706104983e+01,1.526963979349654998e+01,1.524649381916164081e+01,1.531603596665338785e+01,1.554533709627924232e+01
2.099999999999999922e-01,7.384664886575173171e+00,7.412119335142759446e+00,7.474582572257461699e+00,7.530074899999980254e+00,7.590074699999980190e+00,7.627507695879112148e+00,7.684030806031070249e+00,7.734943312474719335e+00,7.779461990714489517e+00,7.829151467197582370e+00,7.876974836226490417e+00,7.935073549999978937e+00,7.990605645216439790e+00,8.041419898817704137e+00,8.097425493070831592e+00,8.139774156565259489e+00,8.196416302859320879e+00,8.250768411351319997e+00,8.306930462034902263e+00,8.354417900299583977e+00,8.401176558879299705e+00,8.460071799999976605e+00,8.505429789893019787e+00,8.554318607519997286e+00,8.600881031215912742e+00,8.648022735463216648e+00,8.696932936763303701e+00,8.745070849999976303e+00,8.805070649999976240e+00,8.856896106867733209e+00,8.897189231499325501e+00,8.955380815245769455e+00,9.024743613306309697e+00,9.085041739188474352e+00,9.143961782809613581e+00,9.207217132697572026e+00,9.279330758019035841e+00,9.330136263520341089e+00,9.414291445350828624e+00,9.483746811728988035e+00,9.568884171064315325e+00,9.660067799999973559e+00,9.756716545767284643e+00,9.843581109878426716e+00,9.920621581604624595e+00,1.003395553626658021e+01,1.013505802825032376e+01,1.024444013402778531e+01,1.035012805795747859e+01,1.047006509999997093e+01,1.056729989612182408e+01,1.065006449999998317e+01,1.075219600129009301e+01,1.084581839196933650e+01,1.096821280823562539e+01,1.109566555018147760e+01,1.120491777414206247e+01,1.130152079849979430e+01,1.137234441492156023e+01,1.145521195180175233e+01,1.155006150000004972e+01,1.165819712085413862e+01,1.174198769970967859e+01,1.183359238331326324e+01,1.193289994536583443e+01,1.200825727805749032e+01,1.215058082488863889e+01,1.225380535454230113e+01,1.235285356893589714e+01,1.243219309258179628e+01,1.255339117758466472e+01,1.261576766439537955e+01,1.274383963174081202e+01,1.285110595367366315e+01,1.296050536332201730e+01,1.303435918025279605e+01,1.318479162004448924e+01,1.332825677750683724e+01,1.343020180235449423e+01,1.357838356332885787e+01,1.366147388465130419e+01,1.374757802663320660e+01,1.380600233066791915e+01,1.392163824492988411e+01,1.412677603408525684e+01,1.423017390958792205e+01,1.439623885031445205e+01,1.448820766078045885e+01,1.456871874391433686e+01,1.467554301991401289e+01,1.472930538432401626e+01,1.481710575814580544e+01,1.487186438800941879e+01,1.499760063476604621e+01,1.510122460262398647e+01,1.514413119737951163e+01,1.534488523268369420e+01,1.533514255773334334e+01,1.537108904633863915e+01,1.559417540989097795e+01
2.200000000000000011e-01,7.521418969841279001e+00,7.540990933855466594e+00,7.615288665902353316e+00,7.668596477035411141e+00,7.708050759343278990e+00,7.751121572314420227e+00,7.799421767378941439e+00,7.845073849999979032e+00,7.885167461888446638e+00,7.941247871719630425e+00,7.990890441937573030e+00,8.040768732679484998e+00,8.095139396459792636e+00,8.145371113475528446e+00,8.189997027304320554e+00,8.235072549999978619e+00,8.294966002208449041e+00,8.346803882867726898e+00,8.399960515209114575e+00,8.445071849999976621e+00,8.502737531463392173e+00,8.552437553454005581e+00,8.595811788658489050e+00,8.643608709256881184e+00,8.689765225235097645e+00,8.745070849999976303e+00,8.791076467548682771e+00,8.847817680459353795e+00,8.904471666968269972e+00,8.948702033679429846e+00,9.000069999999976034e+00,9.051752162323301931e+00,9.120069599999975907e+00,9.180069399999975843e+00,9.240069199999974003e+00,9.300068999999973940e+00,9.360573828304094235e+00,9.431454808792461009e+00,9.506542449198191136e+00,9.579054798566469131e+00,9.664155976633901801e+00,9.746988413110919680e+00,9.840067199999973369e+00,9.931516354295686355e+00,1.001019422518845126e+01,1.012060538277681765e+01,1.021506594999997120e+01,1.033278725231720330e+01,1.044006519999997096e+01,1.054900355320086902e+01,1.062836746038986213e+01,1.072793939561488230e+01,1.082917263076051029e+01,1.092336578489590160e+01,1.104006320000001296e+01,1.115949272643853440e+01,1.126999596542828641e+01,1.136449368859833164e+01,1.143109425185257777e+01,1.151527029717666473e+01,1.161441177657596313e+01,1.171506095000006198e+01,1.180075896497850962e+01,1.188470137362230439e+01,1.199858855638260913e+01,1.207645116231420879e+01,1.221005930000009876e+01,1.229577289218658720e+01,1.241401556529413774e+01,1.249239301714886707e+01,1.260449101273918338e+01,1.267707773066236143e+01,1.280264541637973252e+01,1.289527364883499061e+01,1.300862690853097448e+01,1.311049787897971086e+01,1.325722133927583180e+01,1.339832250611033970e+01,1.349966590589039050e+01,1.363666711700879830e+01,1.372500328875567810e+01,1.378702033003474092e+01,1.385732283784742336e+01,1.397623077112332801e+01,1.418674770938822505e+01,1.429205733408127443e+01,1.442044301450504484e+01,1.453492489380935204e+01,1.461148394410757057e+01,1.470384065143537633e+01,1.478462319451860907e+01,1.486975009473681553e+01,1.491297570651953741e+01,1.507626123888956826e+01,1.513276762887792515e+01,1.521151702895420676e+01,1.543322980818830104e+01,1.536057939566710751e+01,1.544564904892011903e+01,1.568539286967416757e+01
2.300000000000000100e-01,7.654238642541445259e+00,7.687533250669336127e+00,7.742220764424448731e+00,7.784378150361186854e+00,7.827260602025869929e+00,7.862432326480957023e+00,7.909251590469611237e+00,7.950073499999978921e+00,7.996721444477214114e+00,8.044609865437294616e+00,8.085741793575664360e+00,8.144749989026248471e+00,8.191684015080175740e+00,8.236644377710357290e+00,8.284622097182703371e+00,8.325577286291604651e+00,8.389715298908802410e+00,8.445071849999976621e+00,8.491109030901858645e+00,8.544939417001494064e+00,8.595069448981494276e+00,8.650060238682460323e+00,8.694122242524519706e+00,8.742564687819536218e+00,8.787552242811852210e+00,8.835070549999976208e+00,8.885284014541651842e+00,8.938793478630516987e+00,8.994480616041414578e+00,9.043804960594096443e+00,9.090069699999975938e+00,9.150069499999975875e+00,9.215473063280684940e+00,9.273190474741728195e+00,9.330068899999973908e+00,9.385659067855488757e+00,9.460556241397789279e+00,9.515232476900685299e+00,9.600067999999973622e+00,9.669037932324785700e+00,9.750067499999973464e+00,9.836357858079558980e+00,9.928167448571326048e+00,1.002086675549661088e+01,1.010242838760948381e+01,1.020640248651668713e+01,1.030485549213016405e+01,1.041006529999997099e+01,1.052796514292927910e+01,1.062006459999998143e+01,1.069747020352913580e+01,1.080745167159856557e+01,1.090159108820630962e+01,1.100628492003670722e+01,1.111488031932234222e+01,1.122558665360817365e+01,1.133048686818948170e+01,1.141405430509189856e+01,1.150010374950569592e+01,1.157416729889582818e+01,1.168171979285208195e+01,1.176663000846274976e+01,1.185474059832444027e+01,1.194995413187225708e+01,1.204651934256901846e+01,1.214467627728986443e+01,1.226092794984750434e+01,1.235931250302212270e+01,1.246431484044658689e+01,1.255505815000012504e+01,1.264534579778099044e+01,1.273501320470469445e+01,1.284319642572502218e+01,1.294331668892589704e+01,1.305481483202368231e+01,1.317316102430515912e+01,1.330035177176374539e+01,1.343922894785604605e+01,1.356150139174227931e+01,1.368394006153071629e+01,1.376645256681051777e+01,1.383965151772919278e+01,1.393649159124131387e+01,1.404776868856959382e+01,1.425034974833307189e+01,1.435767092130436673e+01,1.446887865667282647e+01,1.456361823906639152e+01,1.467496404933780063e+01,1.474092225789762090e+01,1.481961019132873147e+01,1.489908845538458948e+01,1.497436174754664151e+01,1.513673783672117601e+01,1.520678122505719898e+01,1.530315669232689224e+01,1.546765228714237672e+01,1.541918140001412674e+01,1.553382831774013084e+01,1.574994056031268386e+01
2.399999999999999911e-01,7.801935294707162960e+00,7.836329972637724239e+00,7.864240727308526857e+00,7.905073649999978969e+00,7.941284956132688144e+00,7.984445515540057769e+00,8.025073249999978842e+00,8.063498350532698922e+00,8.104621835998461421e+00,8.154312451783349402e+00,8.190377054738780416e+00,8.247575674207386243e+00,8.286745425852927838e+00,8.336638318730928532e+00,8.385030462535141282e+00,8.430071899999976637e+00,8.483390851078135952e+00,8.535071549999976526e+00,8.591510365488421286e+00,8.640414769236043568e+00,8.688707772534440821e+00,8.742928026620495174e+00,8.790009133857747514e+00,8.833649956032649797e+00,8.880070399999976161e+00,8.929041392808876765e+00,8.985070049999976050e+00,9.032159267928173918e+00,9.087919400096440725e+00,9.138117821086670034e+00,9.184804607746508864e+00,9.240899033566877918e+00,9.308270365400877822e+00,9.360278389962394030e+00,9.420068599999973813e+00,9.480068399999973749e+00,9.545389178574046340e+00,9.612438602675801746e+00,9.690067699999973527e+00,9.752879019996992582e+00,9.840067199999973369e+00,9.920795849830584601e+00,1.001412088254873467e+01,1.011006629999997131e+01,1.018506604999997123e+01,1.029006569999997112e+01,1.039506534999997100e+01,1.048691347042804267e+01,1.060506464999997966e+01,1.069079831549599113e+01,1.077006409999999192e+01,1.089221864000494833e+01,1.097977326473099424e+01,1.107418081943335331e+01,1.117878072057723138e+01,1.128824010543699252e+01,1.139601732733797235e+01,1.146900561537706942e+01,1.154608589141086661e+01,1.163580493569131313e+01,1.173746723273191073e+01,1.182367144795945357e+01,1.191006030000007776e+01,1.201257472290554773e+01,1.210263455438555802e+01,1.219883275331098815e+01,1.232417914897141742e+01,1.241159901203560700e+01,1.251842739632392210e+01,1.261034543832915489e+01,1.269918663207742249e+01,1.279505735000014255e+01,1.288601555850856606e+01,1.301643143021577309e+01,1.311371810387291781e+01,1.325546774457437671e+01,1.338004595590799539e+01,1.348885874157589093e+01,1.360922361319011742e+01,1.374005420000021260e+01,1.380507219153424003e+01,1.390794100647046960e+01,1.398394652264032878e+01,1.413469572991510326e+01,1.429218981571611913e+01,1.440688351106176768e+01,1.452324789486953271e+01,1.462153056425938047e+01,1.471486669521881119e+01,1.478763169338958505e+01,1.486197122046458219e+01,1.494548557406083944e+01,1.503596072188240029e+01,1.520107946427409473e+01,1.528623258493685100e+01,1.534406097295666882e+01,1.549112438788035107e+01,1.547777443249556839e+01,1.558691379929613419e+01,1.577062373371796511e+01
2.500000000000000000e-01,7.946274981562370776e+00,7.966790106214452827e+00,7.989417895518674761e+00,8.017566483594528393e+00,8.066829174314433359e+00,8.098080165305544753e+00,8.130969894407206411e+00,8.168923839928510233e+00,8.208040102640522306e+00,8.249673072481888525e+00,8.293731826767999138e+00,8.338657115262098074e+00,8.386679233628640873e+00,8.430071899999976637e+00,8.475071749999976589e+00,8.520700943750778578e+00,8.580071399999976478e+00,8.631734569273559643e+00,8.685926971182679424e+00,8.739221194700570905e+00,8.784425332658777563e+00,8.837264655429850180e+00,8.886996598656883961e+00,8.931355177432026338e+00,8.976681256849975199e+00,9.028188510231967001e+00,9.078763390928447308e+00,9.121202994544219678e+00,9.182783747409645869e+00,9.229360564060954175e+00,9.271067695610177850e+00,9.332269889362102333e+00,9.392614795437200570e+00,9.450068499999973781e+00,9.510068299999973718e+00,9.570068099999973654e+00,9.636070437454161919e+00,9.705067070616012259e+00,9.777962634725980706e+00,9.840067199999973369e+00,9.922324817437056410e+00,1.001147654278570975e+01,1.010379592245103630e+01,1.018532911698550869e+01,1.027265566698472199e+01,1.038151411615207920e+01,1.046840648095460402e+01,1.057668995211888863e+01,1.068006439999998491e+01,1.076249713199114311e+01,1.085910697457323160e+01,1.096506345000000593e+01,1.104901827220134614e+01,1.114657433997526859e+01,1.124867995341879734e+01,1.135288461820398176e+01,1.144585770964326166e+01,1.153177123358810796e+01,1.160631258088818107e+01,1.169349691619066611e+01,1.177888621056039220e+01,1.188811075654658111e+01,1.196280489258487201e+01,1.206699110086062809e+01,1.216386340495068019e+01,1.224666524920693611e+01,1.237068899836976499e+01,1.246614858046433483e+01,1.257792109180997109e+01,1.265017215171428688e+01,1.275603917072566773e+01,1.284694204282859253e+01,1.291985215045354884e+01,1.306195925970857807e+01,1.318515960828030131e+01,1.330082469518633381e+01,1.343311613168122953e+01,1.354198269918200914e+01,1.365824160755986050e+01,1.378687969573194927e+01,1.384844726174297236e+01,1.396529583455378720e+01,1.406697818771883846e+01,1.419444446477404220e+01,1.433128609173324897e+01,1.444505185000026515e+01,1.454765279795395649e+01,1.467168925320445183e+01,1.476524899280092207e+01,1.482524847323637829e+01,1.490079334370612507e+01,1.501146308618095127e+01,1.508940635142661613e+01,1.524965458355140413e+01,1.534606595260611250e+01,1.546227808270918835e+01,1.551362299397901445e+01,1.553477007400726784e+01,1.568737059096636521e+01,1.583383250434633815e+01
2.600000000000000089e-01,8.086107751823863765e+00,8.089431815637334822e+00,8.114122558720399780e+00,8.144190791576667365e+00,8.176267103428038752e+00,8.201472653199461504e+00,8.232561641659424723e+00,8.266760537247483498e+00,8.306989854808946916e+00,8.346328352829349484e+00,8.385893528283352438e+00,8.429558085913404497e+00,8.478476934714137769e+00,8.524361592740264726e+00,8.576129852735260073e+00,8.621994376228117929e+00,8.682104233532474069e+00,8.732165500950518577e+00,8.790070699999976256e+00,8.835070549999976208e+00,8.883226199252685973e+00,8.940070199999976097e+00,8.983376324602673435e+00,9.023607356763450937e+00,9.075069749999975954e+00,9.120069599999975907e+00,9.165069449999975859e+00,9.222358702886024773e+00,9.272788223469452973e+00,9.325323650596818226e+00,9.371315013865588739e+00,9.425044097240704133e+00,9.480068399999973749e+00,9.541142602065397327e+00,9.600067999999973622e+00,9.660067799999973559e+00,9.722094628177826436e+00,9.784978782053295632e+00,9.855067149999973353e+00,9.926964979743532425e+00,1.001339804035209902e+01,1.009770275151365659e+01,1.018331486625447369e+01,1.027506574999997113e+01,1.036105928201439674e+01,1.046075582314288432e+01,1.055822579090905222e+01,1.064662120458042516e+01,1.074841958800165465e+01,1.084117242222532873e+01,1.094236981870091263e+01,1.103222209438245471e+01,1.111726743381010252e+01,1.120908393535311731e+01,1.130564861467989601e+01,1.141399594544112617e+01,1.150525981111225526e+01,1.159128969932888786e+01,1.166873818603631108e+01,1.174528763471042758e+01,1.183511742574586911e+01,1.194049214766721967e+01,1.201359946643766463e+01,1.212856800063027407e+01,1.221033201214896735e+01,1.229874613127785032e+01,1.242414329193309008e+01,1.252617916867939307e+01,1.262780069196656996e+01,1.270998083850822091e+01,1.281963998252909320e+01,1.288524807741629985e+01,1.297101102530452721e+01,1.311095203435782608e+01,1.324610959846963709e+01,1.335798910792806815e+01,1.346249926987590229e+01,1.359187286937991423e+01,1.370857773928483780e+01,1.384398451401213315e+01,1.390076376560109850e+01,1.404464522981858110e+01,1.412456731999677650e+01,1.423539342260826146e+01,1.437184943316801444e+01,1.450888509940635096e+01,1.459884257423515841e+01,1.471433834924896722e+01,1.480010873485267808e+01,1.486654348920020219e+01,1.493991112012095890e+01,1.505150395499626370e+01,1.516912059777379440e+01,1.530016997948125557e+01,1.537632458635682653e+01,1.549802966533280113e+01,1.557148381230708267e+01,1.558760691700890355e+01,1.573036248842624651e+01,1.590460278504835756e+01
2.700000000000000178e-01,8.233837642637563903e+00,8.219282761686580230e+00,8.233313314587329401e+00,8.257754085892688778e+00,8.284013851360557013e+00,8.304807080298534316e+00,8.338669355727994059e+00,8.370061333215295107e+00,8.405789873650347133e+00,8.447266432945520265e+00,8.484351376821512858e+00,8.533346948912127417e+00,8.579032511058505506e+00,8.625071249999976430e+00,8.674551521614976224e+00,8.726415971122241544e+00,8.778122905266199538e+00,8.835070549999976208e+00,8.890318618832875330e+00,8.932205614916316705e+00,8.974721569676871624e+00,9.026197671152678126e+00,9.069762103807422093e+00,9.117155919299493760e+00,9.163283275518569582e+00,9.215653002842849162e+00,9.263897352158643628e+00,9.307708145861541382e+00,9.360770659111986802e+00,9.409159019499922394e+00,9.452202709502039113e+00,9.510068299999973718e+00,9.571675368302271281e+00,9.634223262731287818e+00,9.688018977222762729e+00,9.749838477854376961e+00,9.810244918072852371e+00,9.874817216495822336e+00,9.943132132901151721e+00,1.001598963156004984e+01,1.011006629999997131e+01,1.018281942340804314e+01,1.026598820965043046e+01,1.036506544999997104e+01,1.044195429023531396e+01,1.055250694744608886e+01,1.063473797000347965e+01,1.072178657661869217e+01,1.083120090451585504e+01,1.092730218254161123e+01,1.101046502511548297e+01,1.110069562528645015e+01,1.119006270000002345e+01,1.127504380987480204e+01,1.137934711178505154e+01,1.146392548602629979e+01,1.156306475345854068e+01,1.164910672038363515e+01,1.172777602427595767e+01,1.180734006297931238e+01,1.190053760017034534e+01,1.198855476326726333e+01,1.207357159475334463e+01,1.217601155070080843e+01,1.225940160973072501e+01,1.235854099735395906e+01,1.247852507785637144e+01,1.257895475046900202e+01,1.267386584117141268e+01,1.276661965784329489e+01,1.285822623794899577e+01,1.293956525725162798e+01,1.301586361637846778e+01,1.316402289227491806e+01,1.332198584798525154e+01,1.341872662641275404e+01,1.353034553405163010e+01,1.364984986777870013e+01,1.375529603564105940e+01,1.388625260855696553e+01,1.396513685029915841e+01,1.408784254390021573e+01,1.419407129671409429e+01,1.428751096583106950e+01,1.442429606779506024e+01,1.455005150000027392e+01,1.465235883018429774e+01,1.476537262224853642e+01,1.484486188925803951e+01,1.490801406798582818e+01,1.501504506211234258e+01,1.510295547273800842e+01,1.522190895595416116e+01,1.534697716294085978e+01,1.542213457940093768e+01,1.553096172489546056e+01,1.560362900954514309e+01,1.565848580707776883e+01,1.580671269395729261e+01,1.597871691274577266e+01
2.800000000000000266e-01,8.365461838605158462e+00,8.356374976499601814e+00,8.359294424783056954e+00,8.378613452631240577e+00,8.403783020298273954e+00,8.418164774078427115e+00,8.451465008410130153e+00,8.481094559523963738e+00,8.512858875221530397e+00,8.561552046999718613e+00,8.595483623458786582e+00,8.639511975167799562e+00,8.679942113061450470e+00,8.729654334859112907e+00,8.775352650614763661e+00,8.829435593252306091e+00,8.880070399999976161e+00,8.931258071644581520e+00,8.980765096703688499e+00,9.020771452016582259e+00,9.064918253124792713e+00,9.115854658618841810e+00,9.163065417920869038e+00,9.210069299999974035e+00,9.258898683682231123e+00,9.307482295186249033e+00,9.350445967414342974e+00,9.398646682172195455e+00,9.450068499999973781e+00,9.500023095245605731e+00,9.540076066171062408e+00,9.594514914612856771e+00,9.659743145927224717e+00,9.720067599999973496e+00,9.774656786685881116e+00,9.835458560439235498e+00,9.900066999999973305e+00,9.953041106588607079e+00,1.003506654999997316e+01,1.011093169416425575e+01,1.019549880263087793e+01,1.026047078851763672e+01,1.035006549999997105e+01,1.044534580918570121e+01,1.052927179094188048e+01,1.062935845270222046e+01,1.071006429999998844e+01,1.079811795820654297e+01,1.090972664811468640e+01,1.099554649270950790e+01,1.107403799480751339e+01,1.117039496147915578e+01,1.125006250000002872e+01,1.133817867331157991e+01,1.143307725314459766e+01,1.152006160000004797e+01,1.162357959901294535e+01,1.169891894779053843e+01,1.178506991493713585e+01,1.185956385548040082e+01,1.194513250609619348e+01,1.203891458086023292e+01,1.212325354989773807e+01,1.222505925000010052e+01,1.231347172294839076e+01,1.240355987123368031e+01,1.252667705595963277e+01,1.262116954259877133e+01,1.273060812971621303e+01,1.280539107128774035e+01,1.290553658483234045e+01,1.298571251113941294e+01,1.307026111203546748e+01,1.321783001513781386e+01,1.337992010510332008e+01,1.346310028062646502e+01,1.359584567467535798e+01,1.368818416852037956e+01,1.381041915605124615e+01,1.393736753104778359e+01,1.403935005397588398e+01,1.415576045400848137e+01,1.426505245000025290e+01,1.433157727035953855e+01,1.448250146875899702e+01,1.459141644907326985e+01,1.469145390235717841e+01,1.481149931398857511e+01,1.487846896534917640e+01,1.496075511519360468e+01,1.505333473124478338e+01,1.516523268966795790e+01,1.529760763297354131e+01,1.542533041105585845e+01,1.549647415907764625e+01,1.557310656726970421e+01,1.566232901314357839e+01,1.573109927557518262e+01,1.582840580927620344e+01,1.601053380284778527e+01
