quantile,R(M=0.2),R(M=0.2292929292929293),R(M=0.2585858585858586),R(M=0.2878787878787879),R(M=0.31717171717171716),R(M=0.3464646464646465),R(M=0.37575757575757573),R(M=0.40505050505050505),R(M=0.43434343434343436),R(M=0.4636363636363636),R(M=0.49292929292929294),R(M=0.5222222222222221),R(M=0.5515151515151515),R(M=0.5808080808080808),R(M=0.61010101010101),R(M=0.6393939393939394),R(M=0.6686868686868687),R(M=0.6979797979797979),R(M=0.7272727272727273),R(M=0.7565656565656564),R(M=0.7858585858585858),R(M=0.8151515151515152),R(M=0.8444444444444443),R(M=0.8737373737373737),R(M=0.9030303030303031),R(M=0.9323232323232322),R(M=0.9616161616161616),R(M=0.990909090909091),R(M=1.02020202020202),R(M=1.0494949494949495),R(M=1.0787878787878786),R(M=1.108080808080808),R(M=1.1373737373737374),R(M=1.1666666666666665),R(M=1.195959595959596),R(M=1.225252525252525),R(M=1.2545454545454544),R(M=1.2838383838383838),R(M=1.313131313131313),R(M=1.3424242424242423),R(M=1.3717171717171717),R(M=1.4010101010101008),R(M=1.4303030303030302),R(M=1.4595959595959596),R(M=1.4888888888888887),R(M=1.518181818181818),R(M=1.5474747474747472),R(M=1.5767676767676766),R(M=1.606060606060606),R(M=1.6353535353535351),R(M=1.6646464646464645),R(M=1.6939393939393939),R(M=1.723232323232323),R(M=1.7525252525252524),R(M=1.7818181818181817),R(M=1.811111111111111),R(M=1.8404040404040403),R(M=1.8696969696969696),R(M=1.8989898989898988),R(M=1.9282828282828282),R(M=1.9575757575757573),R(M=1.9868686868686867),R(M=2.0161616161616163),R(M=2.0454545454545454),R(M=2.0747474747474746),R(M=2.104040404040404),R(M=2.1333333333333333),R(M=2.1626262626262625),R(M=2.191919191919192),R(M=2.221212121212121),R(M=2.2505050505050503),R(M=2.27979797979798),R(M=2.309090909090909),R(M=2.3383838383838382),R(M=2.367676767676768),R(M=2.396969696969697),R(M=2.426262626262626),R(M=2.4555555555555557),R(M=2.484848484848485),R(M=2.514141414141414),R(M=2.5434343434343436),R(M=2.5727272727272728),R(M=2.602020202020202),R(M=2.6313131313131315),R(M=2.6606060606060606),R(M=2.68989898989899),R(M=2.7191919191919194),R(M=2.7484848484848485),R(M=2.7777777777777777),R(M=2.8070707070707073),R(M=2.8363636363636364),R(M=2.8656565656565656),R(M=2.8949494949494947),R(M=2.9242424242424243),R(M=2.9535353535353535),R(M=2.9828282828282826),R(M=3.012121212121212),R(M=3.0414141414141413),R(M=3.0707070707070705),R(M=3.1)
2.099999999999999922e-01,9.539677712671357668e+00,9.334225338801775962e+00,9.205292201117725170e+00,9.157166798891475779e+00,9.134546196945795060e+00,9.119648554958930120e+00,9.112727170626396145e+00,9.126492609100674613e+00,9.147291943979947604e+00,9.175433578553162661e+00,9.206326082136524036e+00,9.234059605628347711e+00,9.273951708781714487e+00,9.315292589943645396e+00,9.356653618660466520e+00,9.396488617783276709e+00,9.439755578384259493e+00,9.480223723445371675e+00,9.520326155358361575e+00,9.561375750721783362e+00,9.598658262912342920e+00,9.641423839471933377e+00,9.679989018514046251e+00,9.720195113132362508e+00,9.759524469081956255e+00,9.798046119214815164e+00,9.837162419943375369e+00,9.875031775116413613e+00,9.909080918738125021e+00,9.945780346579624620e+00,9.981398604799277763e+00,1.001554959768324160e+01,1.004704854243683521e+01,1.007798718507756419e+01,1.010639429245847332e+01,1.013828123374442036e+01,1.016450759343546295e+01,1.019108353938871758e+01,1.021726626989137188e+01,1.024470983609685071e+01,1.027078178414965848e+01,1.029517730671266840e+01,1.032006559999997108e+01,1.034119362784078611e+01,1.036061814664664027e+01,1.038006539999997102e+01,1.039791985364831639e+01,1.041388938018306654e+01,1.042799259255664168e+01,1.044122029649573236e+01,1.045506514999997094e+01,1.046567845641670225e+01,1.047049269626289814e+01,1.047748105216726877e+01,1.048412038470095986e+01,1.048506504999997091e+01,1.048506504999997091e+01,1.048232478886458097e+01,1.047006509999997093e+01,1.045336670207189833e+01,1.042888347115192715e+01,1.040177669561870566e+01,1.037113282097067923e+01,1.036506544999997104e+01,1.038644230906414556e+01,1.042160875059957270e+01,1.047706286690343447e+01,1.053006489999997441e+01,1.061910519810710873e+01,1.069506434999998667e+01,1.075718648640579822e+01,1.085123642011835976e+01,1.096944454614669517e+01,1.105010246273584684e+01,1.117743358402759135e+01,1.125571306990589804e+01,1.138453030034477464e+01,1.152309894710746008e+01,1.159293717551658354e+01,1.178315150885429397e+01,1.195829193772651067e+01,1.208111254406488122e+01,1.222565031252081269e+01,1.233518313772165698e+01,1.242735021502591586e+01,1.257522730345622541e+01,1.262134408028251009e+01,1.270989727027411753e+01,1.271852481777201582e+01,1.280076234642130117e+01,1.280910478137979958e+01,1.278789364637348847e+01,1.297180269218867998e+01,1.305967920451305098e+01,1.326545951133392620e+01,1.333805827915160513e+01,1.354030450843577249e+01,1.356464500642474391e+01,1.349416263746611122e+01,1.371226701107869239e+01
2.200000000000000011e-01,9.611659622538786252e+00,9.423838715682673950e+00,9.286782712054383992e+00,9.223072609880405892e+00,9.191533989083634282e+00,9.169908491150287944e+00,9.165069449999975859e+00,9.180144747247354076e+00,9.198864379405318203e+00,9.226899916155122838e+00,9.250175647163624504e+00,9.280220816872965628e+00,9.316086729116715759e+00,9.357865776154097759e+00,9.399626788537688071e+00,9.438724252148702476e+00,9.476308024253906837e+00,9.515542909059300669e+00,9.557610584657208364e+00,9.597184131073559499e+00,9.636888476627659017e+00,9.677783941908083776e+00,9.718087263872888570e+00,9.757337118289200362e+00,9.796800050341703425e+00,9.835044123593394971e+00,9.871631775561928279e+00,9.908666313869405329e+00,9.947299411973766325e+00,9.983518053717435947e+00,1.001485699158797260e+01,1.005006649999997315e+01,1.007949132702067807e+01,1.010801309050032515e+01,1.013569405401842438e+01,1.016355214066060242e+01,1.019371694158948749e+01,1.021985296026421075e+01,1.024689953440200263e+01,1.027280555307187804e+01,1.029777942439513261e+01,1.031816448652804397e+01,1.034111837508169351e+01,1.036506544999997104e+01,1.038501561033818632e+01,1.040317629133658173e+01,1.042461233577789059e+01,1.043978374678203203e+01,1.045105398330067636e+01,1.046719640569229526e+01,1.048224109224139511e+01,1.049300273395963856e+01,1.050016509953810662e+01,1.050516533838186994e+01,1.050680433810607362e+01,1.050807215432210029e+01,1.050775226716746147e+01,1.050409280933037515e+01,1.049839378584215410e+01,1.048011575781909777e+01,1.045023491492132806e+01,1.042506524999997097e+01,1.039689757282709870e+01,1.038887679072601777e+01,1.041048953765091056e+01,1.044288234383471803e+01,1.049863518629828896e+01,1.055142125324815083e+01,1.063625702625779290e+01,1.071986603818637640e+01,1.078353310310878044e+01,1.087597321828133090e+01,1.098990830017074671e+01,1.107129544449162140e+01,1.119622058707771473e+01,1.126620520319005259e+01,1.140222586124447623e+01,1.155849998824020730e+01,1.163576640343230650e+01,1.181313471760315892e+01,1.198533358363364698e+01,1.211935211573692683e+01,1.225296193833668035e+01,1.235080098889697275e+01,1.244265232827510914e+01,1.259622000361051875e+01,1.264227576273187204e+01,1.271844551642261578e+01,1.274693395578166921e+01,1.281517654925671046e+01,1.281558197248765474e+01,1.282955400164845372e+01,1.298103646563887992e+01,1.306313738707496341e+01,1.326712733130993449e+01,1.336109064820913161e+01,1.354833504623621465e+01,1.357366629772994493e+01,1.351883162984642439e+01,1.371885464624663520e+01
2.300000000000000100e-01,9.684679245501884637e+00,9.489445605345165902e+00,9.357676395119925772e+00,9.284270595893740818e+00,9.239759659336474584e+00,9.215209586946679465e+00,9.218748896320251518e+00,9.229219903261611790e+00,9.250391499673302320e+00,9.267053388404406178e+00,9.288734006289550038e+00,9.325222346212303393e+00,9.366448416283491341e+00,9.401882488051237274e+00,9.435481192286125918e+00,9.476431088336250141e+00,9.515042456160639261e+00,9.555037164595360011e+00,9.595541455198917546e+00,9.634489408244093056e+00,9.670013565464390837e+00,9.710998867846177163e+00,9.750067499999973464e+00,9.785744035273170383e+00,9.824020628780075981e+00,9.863008276971260813e+00,9.900430797901504931e+00,9.940596393634342220e+00,9.973811997333454471e+00,1.000840317388301770e+01,1.004136525481063202e+01,1.007409822610570416e+01,1.010438698184393580e+01,1.013303222798998071e+01,1.016395057304458049e+01,1.019413393744135199e+01,1.022138786966085355e+01,1.024808658172310061e+01,1.027550435442443622e+01,1.029829869292118083e+01,1.032006559999997108e+01,1.034343215007026551e+01,1.036506544999997104e+01,1.038527890326720815e+01,1.041006529999997099e+01,1.043069298015335100e+01,1.044401817140089506e+01,1.046083411593708945e+01,1.047719716959304748e+01,1.048893460649626519e+01,1.050251104723215967e+01,1.051504381779915853e+01,1.052678196709400993e+01,1.053006489999997441e+01,1.053006489999997441e+01,1.053006489999997441e+01,1.053006489999997441e+01,1.052800917711834394e+01,1.051506494999997265e+01,1.050006499999997267e+01,1.047102255138449323e+01,1.044329406969282914e+01,1.042081952535341927e+01,1.041006529999997099e+01,1.043090398770076277e+01,1.046732330753168050e+01,1.051625564777491562e+01,1.057473177517248963e+01,1.066435715931809725e+01,1.074541319603382128e+01,1.081085558315386308e+01,1.089358167397468335e+01,1.101639180891890568e+01,1.109072122044103104e+01,1.122006260000002520e+01,1.128678735315782866e+01,1.142390271907673593e+01,1.157406771371164211e+01,1.166243381197715401e+01,1.184076464521865901e+01,1.200419710043574639e+01,1.215048999696395171e+01,1.227852263776955155e+01,1.236064071492615746e+01,1.245012592867119849e+01,1.260623380458863352e+01,1.266488302124600551e+01,1.272572066823273396e+01,1.275820871204706108e+01,1.282030802564474392e+01,1.283697490338192360e+01,1.284752210106679371e+01,1.298290884229104769e+01,1.306637899256777402e+01,1.326728903565818740e+01,1.338313890226417513e+01,1.355388565046040128e+01,1.357950695963414667e+01,1.354350062222673934e+01,1.373719268102342284e+01
2.399999999999999911e-01,9.784510385152888290e+00,9.561543989781911890e+00,9.421954109446184944e+00,9.340639514694959900e+00,9.295742860792570283e+00,9.277221066551501139e+00,9.269858763881714481e+00,9.280378891189712931e+00,9.300068999999973940e+00,9.314748967255599865e+00,9.340783527374826534e+00,9.376895268904380742e+00,9.414398666780078528e+00,9.444051024082199319e+00,9.481637011887496413e+00,9.516656821562405000e+00,9.553917693921169629e+00,9.589139247057499205e+00,9.625870656399518666e+00,9.669178383838962887e+00,9.711663224818105178e+00,9.751921569595795702e+00,9.784963858846026596e+00,9.815500446613118157e+00,9.852441284001129063e+00,9.890275863033224368e+00,9.927477466174851273e+00,9.964927829925722236e+00,1.000063308248589422e+01,1.003367746918364212e+01,1.006706973109018044e+01,1.009763320527202701e+01,1.012904953066846758e+01,1.016306783537006453e+01,1.019027805555757205e+01,1.022061231673130699e+01,1.024976361698307592e+01,1.027418762762780347e+01,1.029770290451872761e+01,1.032380247615006930e+01,1.034777202266580964e+01,1.037066521680436892e+01,1.039444086844543236e+01,1.041623301040815619e+01,1.043610332531849316e+01,1.045044386365851885e+01,1.047006509999997093e+01,1.048560894589412307e+01,1.050006499999997267e+01,1.051462672014016952e+01,1.052841061421132629e+01,1.053762006029938192e+01,1.054506484999997618e+01,1.054528945021440300e+01,1.055156916660305733e+01,1.055451529922675391e+01,1.054980628768656281e+01,1.054506484999997618e+01,1.053732083639937045e+01,1.052296357914092617e+01,1.050006499999997267e+01,1.046544148531857310e+01,1.044006519999997096e+01,1.043349031612669897e+01,1.045439506859069567e+01,1.048736582793348404e+01,1.054128244068105502e+01,1.059160857915929910e+01,1.068563558655969281e+01,1.076861088199352068e+01,1.084188543617593758e+01,1.090646738597618359e+01,1.103460010574597483e+01,1.111291796887878114e+01,1.123468086697796586e+01,1.130311649204753977e+01,1.144221915350333241e+01,1.159454236564153540e+01,1.169336834985429263e+01,1.186357644759550034e+01,1.203538021053477536e+01,1.216546885209795725e+01,1.229752728832234965e+01,1.239014283138460293e+01,1.247179385581522659e+01,1.261494271125391187e+01,1.268079471059906638e+01,1.273062095536042015e+01,1.277041562683923459e+01,1.282239559304069765e+01,1.285290499074968906e+01,1.289015703840096982e+01,1.298441994269637334e+01,1.307304490954865450e+01,1.326750702269978355e+01,1.340741554639405919e+01,1.355836273467689246e+01,1.358413686698507838e+01,1.356816961460705251e+01,1.375359267278277819e+01
2.500000000000000000e-01,9.861480299171278219e+00,9.641666672099507451e+00,9.490777550065249812e+00,9.407907775889997382e+00,9.359977268358171898e+00,9.330536697185554118e+00,9.324310697125367753e+00,9.333909843962249653e+00,9.345718881636706499e+00,9.369560670265558500e+00,9.390777913848003422e+00,9.419150951736009247e+00,9.454676161824995262e+00,9.489545811861781033e+00,9.522388631448661656e+00,9.557924518542797898e+00,9.591395334738155753e+00,9.634236365958953385e+00,9.674698835627433269e+00,9.712170982254622942e+00,9.744161246061349146e+00,9.778082598158645666e+00,9.817635410837569410e+00,9.856122318920009562e+00,9.889539697979524036e+00,9.924367180259848098e+00,9.958008849318311206e+00,9.994052718576444505e+00,1.002896657823889726e+01,1.006036720431159459e+01,1.009485158899616231e+01,1.012940249539709470e+01,1.015685436122851648e+01,1.018662538802584372e+01,1.021758297721664199e+01,1.024565035834634585e+01,1.027064715024179797e+01,1.029992606432635327e+01,1.032826211368235469e+01,1.035006549999997105e+01,1.037599602467444448e+01,1.039720498203847221e+01,1.042099322584044074e+01,1.044006519999997096e+01,1.045506514999997094e+01,1.047388682502335833e+01,1.049207221370766163e+01,1.051175633108122476e+01,1.052705857557098490e+01,1.053990526990267362e+01,1.054884331962792388e+01,1.055643741641969591e+01,1.056465218997582234e+01,1.056891547725921399e+01,1.057506474999997792e+01,1.057617348282890823e+01,1.057506474999997792e+01,1.056766521698614447e+01,1.055579549259608996e+01,1.054270866108692672e+01,1.052256351017198455e+01,1.049376453962251787e+01,1.046826423468006695e+01,1.045618500276335716e+01,1.047025548416146634e+01,1.051289224767027264e+01,1.056177861574681032e+01,1.061245445805028709e+01,1.070768086293407784e+01,1.079722853748595846e+01,1.086795780687996960e+01,1.092006360000000420e+01,1.106475054765487620e+01,1.113972529358771979e+01,1.125059139293418653e+01,1.133031653121045679e+01,1.146800718327425983e+01,1.161910688597548891e+01,1.171294877175268034e+01,1.189363376578410936e+01,1.208218632031138462e+01,1.218403026242896026e+01,1.231834896444293648e+01,1.241080313715492167e+01,1.249976851881958773e+01,1.262605648050134199e+01,1.269949907348684093e+01,1.274175327893380683e+01,1.277536275352551876e+01,1.282600667704675423e+01,1.285941709300213098e+01,1.290136139372594570e+01,1.298865327577750506e+01,1.308580191769794965e+01,1.327021087565617741e+01,1.341767027310570448e+01,1.356283981889338364e+01,1.358876677433601010e+01,1.359299690876585309e+01,1.375953339540323483e+01
2.600000000000000089e-01,9.957194799474796909e+00,9.723751962845495811e+00,9.574794501108451428e+00,9.482413787105667069e+00,9.412313532017392959e+00,9.384439633778093537e+00,9.377589039850905195e+00,9.382665612345771677e+00,9.403706289530138207e+00,9.415910984515639015e+00,9.440974939855719228e+00,9.463654226157570903e+00,9.495531117953079914e+00,9.526370426194539220e+00,9.561178952264699049e+00,9.597268909778181367e+00,9.634518866903784229e+00,9.670417125294077820e+00,9.707131539349521887e+00,9.743162674929786604e+00,9.777507385385160177e+00,9.810897116497718784e+00,9.848815301316172111e+00,9.886397474578197730e+00,9.925403634264133856e+00,9.957409279506157063e+00,9.992377076376365963e+00,1.002544835935694145e+01,1.005609146912242835e+01,1.009177937471771358e+01,1.012285902926402414e+01,1.015321268581861780e+01,1.018492212546568965e+01,1.021506594999997120e+01,1.024506105365694530e+01,1.027110127912449045e+01,1.030067439518659711e+01,1.032767252891183851e+01,1.035370692041789908e+01,1.038006539999997102e+01,1.040411280894632107e+01,1.042550641441831338e+01,1.044580714945373678e+01,1.046365664564180875e+01,1.048355531668243756e+01,1.050264854945113946e+01,1.051764684928946103e+01,1.053006489999997441e+01,1.054410429018387774e+01,1.056006479999997616e+01,1.057017087177948866e+01,1.057772758450247608e+01,1.058440164153672924e+01,1.059306827217654323e+01,1.059695563365830395e+01,1.059686877310008413e+01,1.059648210015105541e+01,1.059006469999997790e+01,1.057506474999997792e+01,1.056006479999997616e+01,1.054165910548136686e+01,1.051506494999997265e+01,1.048506504999997091e+01,1.048107563341237025e+01,1.049674014933121491e+01,1.053006489999997441e+01,1.058845664811394727e+01,1.063506454999998141e+01,1.072981113671142062e+01,1.081321391568832091e+01,1.088417917326304618e+01,1.094376157329033639e+01,1.108486240745914486e+01,1.117008375825513689e+01,1.126574765291916513e+01,1.134925782802600125e+01,1.148125663969553933e+01,1.163656078347977463e+01,1.173972360696206252e+01,1.192455376189955274e+01,1.210661717566269502e+01,1.220270201377453034e+01,1.233221868807467025e+01,1.241832238290176527e+01,1.253967391691526068e+01,1.264055824306537446e+01,1.270615608632243188e+01,1.276597496559652356e+01,1.278371183578172499e+01,1.283256930848878952e+01,1.289299331288180994e+01,1.293087954257326366e+01,1.300446872786731589e+01,1.310281368082202746e+01,1.327449595193263931e+01,1.342792499981734977e+01,1.356856704666897784e+01,1.359937086485305890e+01,1.361783553727262230e+01,1.376547411802369147e+01
2.700000000000000178e-01,1.003237424603496386e+01,9.809992190263470135e+00,9.649698214680977770e+00,9.537040627230334522e+00,9.478406503417753370e+00,9.449004603740515762e+00,9.436661474314314901e+00,9.434186139305445806e+00,9.444971047013366316e+00,9.463859722368034966e+00,9.480779849026795603e+00,9.507643842461437345e+00,9.540978392924873930e+00,9.567205705380054326e+00,9.599001194467978948e+00,9.635289937783987568e+00,9.668867204308432051e+00,9.704426807585207371e+00,9.738532622208769141e+00,9.775904519477752075e+00,9.812993420926396482e+00,9.848158039339955039e+00,9.884053759970740316e+00,9.918380032373738331e+00,9.952031392837003665e+00,9.988669610290356715e+00,1.002590372577932065e+01,1.005857901297462220e+01,1.009314532231482175e+01,1.012057371280062945e+01,1.015477192169656817e+01,1.018600590100368564e+01,1.021791643366578839e+01,1.024669026196505328e+01,1.027517594522010569e+01,1.030506564999997110e+01,1.032795796655691767e+01,1.035287226292498808e+01,1.037866104571480186e+01,1.040380699767982442e+01,1.042335016152175697e+01,1.045068999638177232e+01,1.047006509999997093e+01,1.049091188586715440e+01,1.050980955095379521e+01,1.052260046848760133e+01,1.053864554376700013e+01,1.055420238930628152e+01,1.056678339299979363e+01,1.057622821056030560e+01,1.058793755572441242e+01,1.059925255410442269e+01,1.060506464999997966e+01,1.061256977528753076e+01,1.061482727622953703e+01,1.061755048444089411e+01,1.061263813832002612e+01,1.060506464999997966e+01,1.059711983772111488e+01,1.057792887567890894e+01,1.056006479999997616e+01,1.053409927240123345e+01,1.051323701612694528e+01,1.050373999799541735e+01,1.051506494999997265e+01,1.055191699387753879e+01,1.060506464999997966e+01,1.065067106745767056e+01,1.075180786803236188e+01,1.083066909112030274e+01,1.090321325434401878e+01,1.096174209738704697e+01,1.110020906131026486e+01,1.119343961469116522e+01,1.128981754484039790e+01,1.136594988553792440e+01,1.151651782296924331e+01,1.166839608153129149e+01,1.176708888423784494e+01,1.195121174808946485e+01,1.213194800706028254e+01,1.221109723311266038e+01,1.235343150273068247e+01,1.243659532946479196e+01,1.255516935377372256e+01,1.265739156975074842e+01,1.272753065698767472e+01,1.277321565801139869e+01,1.280319240486210752e+01,1.283377143751005001e+01,1.290199958705383132e+01,1.294379667341761042e+01,1.301089584603176519e+01,1.312586864595724734e+01,1.337357367565799038e+01,1.347047119799882786e+01,1.357803328095067563e+01,1.360698893642822327e+01,1.364681527527501537e+01,1.377141484064414811e+01
2.800000000000000266e-01,1.013602199682648575e+01,9.886222800558877921e+00,9.697009047892702682e+00,9.599603802374309325e+00,9.542518510708733359e+00,9.516503640943495768e+00,9.492384729509355523e+00,9.490056669042568060e+00,9.495068349999973734e+00,9.510468151827021543e+00,9.526421653714274740e+00,9.551216674738688184e+00,9.576652935778385611e+00,9.607272336088085396e+00,9.636534453867888317e+00,9.675067749999973543e+00,9.707251044308453203e+00,9.744734060620670490e+00,9.776987276215690414e+00,9.809668500692117377e+00,9.845067445704248854e+00,9.881668520952803902e+00,9.917957817150828248e+00,9.953946913832895760e+00,9.995105021981377291e+00,1.002710304562110899e+01,1.005976385796694750e+01,1.009462919983904072e+01,1.012901379324135043e+01,1.015885612435134533e+01,1.018958650381914488e+01,1.021577172210015938e+01,1.024451859618689831e+01,1.027506574999997113e+01,1.030620713673209643e+01,1.033506554999997107e+01,1.035750536220376361e+01,1.038287173699637478e+01,1.040662381577923590e+01,1.042724183871730936e+01,1.045113497550247672e+01,1.047006509999997093e+01,1.049038987611985085e+01,1.051134940352688574e+01,1.053006489999997441e+01,1.054759029277013660e+01,1.056006479999997616e+01,1.057506474999997792e+01,1.058956373048025945e+01,1.059831371631321240e+01,1.061314803442417087e+01,1.062006459999998143e+01,1.062532245531122399e+01,1.063097107361443960e+01,1.063506454999998141e+01,1.063506454999998141e+01,1.063461629134100583e+01,1.062168313656488650e+01,1.060954606984370940e+01,1.059776314674159181e+01,1.058310669991458575e+01,1.055955926694960745e+01,1.053612676299227857e+01,1.052539559538576341e+01,1.054512377999976458e+01,1.057528111758736422e+01,1.063029243037353311e+01,1.066506444999998493e+01,1.077243540446871606e+01,1.085962918398761090e+01,1.092006360000000420e+01,1.098833290550403063e+01,1.111513672046123880e+01,1.121481348070467376e+01,1.131006230000003221e+01,1.137912303396407587e+01,1.153572412411142345e+01,1.169668432368443689e+01,1.178757951428142192e+01,1.197914322768073170e+01,1.215841539561929352e+01,1.222791969463607487e+01,1.237497480388855564e+01,1.245153330825559124e+01,1.257175803816602233e+01,1.267261630024350261e+01,1.274010963896875026e+01,1.277945794440153549e+01,1.281917552180035891e+01,1.283782925608133496e+01,1.293311442507020104e+01,1.296147758934221450e+01,1.301697390125280585e+01,1.312896194068135713e+01,1.339851504448804675e+01,1.347859159349106761e+01,1.358148463211684387e+01,1.361460700800338763e+01,1.367850772183231989e+01,1.377610000267574897e+01
2.899999999999999800e-01,1.021738598589532998e+01,9.954075351105613478e+00,9.771804182129168126e+00,9.669145468242286157e+00,9.604251613371086904e+00,9.569540437899187069e+00,9.543677000933154631e+00,9.540126693183951900e+00,9.542984492867127244e+00,9.558002710158300275e+00,9.576619217874092982e+00,9.595527141107789149e+00,9.618488674680177652e+00,9.649025249653821135e+00,9.682579836244014970e+00,9.710998293390737501e+00,9.744314647934379181e+00,9.774766543907260186e+00,9.807976250349916825e+00,9.845314480463986939e+00,9.881384072976949540e+00,9.920299559722497662e+00,9.955657104391484324e+00,9.992218237158461136e+00,1.002404430376188138e+01,1.006110119698361771e+01,1.009421278600101424e+01,1.012509507682668897e+01,1.015976090636372220e+01,1.019073358153189623e+01,1.021792982902393554e+01,1.024676257962945769e+01,1.027939331338945905e+01,1.030506564999997110e+01,1.033162166892014078e+01,1.035467296677944304e+01,1.038220296077058613e+01,1.040782729080309821e+01,1.043069347555666049e+01,1.045506514999997094e+01,1.047312528179429947e+01,1.049428353797973834e+01,1.051485309666481349e+01,1.053237716061028273e+01,1.055080470087288980e+01,1.056970566657033039e+01,1.058283253611928565e+01,1.059901195422939324e+01,1.060779516564041636e+01,1.062006459999998143e+01,1.062782223084736621e+01,1.063959043489162326e+01,1.065006449999998317e+01,1.065006449999998317e+01,1.065165530417817763e+01,1.065006449999998317e+01,1.065006449999998317e+01,1.064564104758063046e+01,1.063506454999998141e+01,1.062006459999998143e+01,1.060108357247201383e+01,1.058208952956606730e+01,1.055691677973636189e+01,1.054506484999997618e+01,1.056680279161452241e+01,1.059710385933837529e+01,1.064438771365278313e+01,1.068809326621623690e+01,1.079879610329136597e+01,1.088696015606818968e+01,1.093506355000000418e+01,1.102330636973403166e+01,1.113973257883923829e+01,1.124595250706770777e+01,1.132545123584654334e+01,1.139900099608166606e+01,1.156326794131306457e+01,1.171506363828932606e+01,1.180912001529121191e+01,1.199497709404127122e+01,1.217868908260486549e+01,1.224898059149283824e+01,1.239452984981069150e+01,1.246238042947118885e+01,1.258666677688351676e+01,1.268931548900491357e+01,1.276229504485203137e+01,1.279161202617146564e+01,1.282494621379930955e+01,1.285690745547633718e+01,1.293635079868113991e+01,1.298687079716654047e+01,1.302162968474431004e+01,1.323838516393159459e+01,1.340473649354339258e+01,1.347966275873573672e+01,1.358175624613323329e+01,1.362948274415123073e+01,1.371020016838962619e+01,1.377664057200290060e+01
2.999999999999999889e-01,1.030723966239109579e+01,1.004367147063973498e+01,9.849208455684896890e+00,9.740204610762440041e+00,9.671913260171470128e+00,9.626935521645989979e+00,9.594501316491747644e+00,9.589406445567670190e+00,9.592696389789871603e+00,9.600067999999973622e+00,9.611516503956810453e+00,9.630067899999973591e+00,9.652624931399943264e+00,9.684383811356509497e+00,9.712420680087491931e+00,9.746340731656921719e+00,9.780059288182615163e+00,9.818389528493321805e+00,9.847333311966064429e+00,9.883729010664128012e+00,9.917738191971935180e+00,9.952636927082547658e+00,9.987934426559343493e+00,1.002143649082849919e+01,1.005723920629391266e+01,1.008819423918542668e+01,1.012287882103228398e+01,1.015537892377204621e+01,1.018810786590112549e+01,1.021540967308997594e+01,1.024717190054802884e+01,1.027609851825014609e+01,1.030471347911045044e+01,1.033099120329738874e+01,1.035394525334649884e+01,1.038146725746800136e+01,1.040472058890480334e+01,1.042866883559466906e+01,1.045010855131172178e+01,1.047069113879891233e+01,1.049256553380690704e+01,1.051116804732617460e+01,1.053145233394514868e+01,1.055174223082472018e+01,1.057185940471123686e+01,1.058851123553023932e+01,1.060403303497996319e+01,1.061724217656285596e+01,1.062931273354989159e+01,1.064285580318099989e+01,1.065006449999998317e+01,1.065346507789478636e+01,1.066419432678162948e+01,1.066768287882513988e+01,1.067263816269826648e+01,1.067389222982387231e+01,1.066785973294240542e+01,1.066506444999998493e+01,1.065564626486968081e+01,1.064037494444829868e+01,1.061886072837436856e+01,1.059414905139442276e+01,1.057511260045517432e+01,1.056963449408890732e+01,1.058741154087373815e+01,1.061449196228143244e+01,1.066371808124648446e+01,1.071005001828153702e+01,1.082332164110643902e+01,1.090566150699676662e+01,1.094867561503995645e+01,1.104283953014871500e+01,1.115727239282597871e+01,1.126463525842145330e+01,1.134942061276639080e+01,1.141178021347873539e+01,1.158816768122809826e+01,1.174130909426163072e+01,1.184454068352409806e+01,1.201505995000008475e+01,1.219714970079469829e+01,1.227015389967172787e+01,1.240390374500561776e+01,1.248398750333258711e+01,1.261398654173717659e+01,1.271435405370648475e+01,1.276854843393594940e+01,1.280455366719448129e+01,1.282895560913252986e+01,1.286580215385676240e+01,1.294449310230691630e+01,1.300128292075567060e+01,1.302645355616814271e+01,1.324162593779353969e+01,1.340609747912934147e+01,1.349871647032532174e+01,1.358202786014962449e+01,1.371215904628348525e+01,1.374189261494693071e+01,1.377831700673995208e+01
